episode_id,title,season,doctorid,is_special,is_earth,is_space,is_past,is_present,is_future,is_outside_time,Producer,Director,Writer,Music,date,Aired_Fri,Aired_Mon,Aired_Sat,Aired_Sun,Aired_Tue,Aired_Wed,rating,views,Has 10,Has 11,Has 12,Has 13,Has 9,Has Amy Pond,Has Bill,Has Clara,Has Cyberman,Has Dalek,Has Danny Pink,Has Donna Noble,Has Grace,Has Graham O'Brien,Has Jackie Tyler,Has Jenny Flint,Has Judoon,Has Kate Lethbridge-Stewart,Has Madame Kovarian,Has Madame Vastra,Has Martha Jones,Has Mickey Smith,Has Nardole,Has Ood,Has Osgood,Has River Song,Has Rory,Has Rose Tyler,Has Ryan Sinclair,Has Sarah Jane Smith,Has Sontaran,Has Sophie,Has The Master,Has The Silent,Has The War Doctor,Has Weeping Angel,Has Winston Churchill,Has Yasmin Khan,Has Zygon,Weekday
6.03,Curse of the Black Spot,6,11,0,0,1,1,0,0,0,Marcus Wilson,Jeremy Webb,Steve Thompson,Murray Gold,2011-05-07,0,0,1,0,0,0,6.8,7.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.04,The Doctor's Wife,6,11,0,0,1,0,0,0,1,Sanne Wohlenberg,Richard Clark,Neil Gaiman,Murray Gold,2011-05-14,0,0,1,0,0,0,9.0,7.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.05,The Rebel Flesh,6,11,0,0,1,0,0,1,0,Marcus Wilson,Julian Simpson,Matthew Graham,Murray Gold,2011-05-21,0,0,1,0,0,0,7.3,7.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.06,The Almost People,6,11,0,0,1,0,0,1,0,Marcus Wilson,Julian Simpson,Matthew Graham,Murray Gold,2011-05-28,0,0,1,0,0,0,7.5,6.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.07,A Good Man Goes to War,6,11,0,0,1,0,0,1,0,Marcus Wilson,Peter Hoar,Steven Moffat,Murray Gold,2011-06-04,0,0,1,0,0,0,9.1,7.51,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.08,Let's Kill Hitler,6,11,0,1,0,1,0,0,0,Marcus Wilson,Richard Senior,Steven Moffat,Murray Gold,2011-08-27,0,0,1,0,0,0,8.1,8.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.09,Night Terrors,6,11,0,1,0,0,1,0,0,Sanne Wohlenberg,Richard Clark,Mark Gatiss,Murray Gold,2011-09-03,0,0,1,0,0,0,7.1,7.07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.1,The Girl Who Waited,6,11,0,0,1,0,0,1,1,Marcus Wilson,Nick Hurran,Tom MacRae,Murray Gold,2011-09-10,0,0,1,0,0,0,8.5,7.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
6.11,The God Complex,6,11,0,0,1,0,0,0,1,Marcus Wilson,Nick Hurran,Toby Whithouse,Murray Gold,2011-09-17,0,0,1,0,0,0,8.1,6.77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Saturday
6.12,Closing Time,6,11,0,1,0,0,1,0,0,Denise Paul,Steve Hughes,Gareth Roberts,Murray Gold,2011-09-24,0,0,1,0,0,0,7.7,6.93,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Saturday
6.13,The Wedding of River Song,6,11,0,1,0,0,1,0,0,Marcus Wilson,Jeremy Webb,Steven Moffat,Murray Gold,2011-10-01,0,0,1,0,0,0,8.6,7.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,Saturday
7.0,"The Doctor, the Widow, and the Wardrobe",7,11,1,1,1,1,0,1,0,Marcus Wilson,Farren Blackburn,Steven Moffat,Murray Gold,2011-12-25,0,0,0,1,0,0,7.3,10.77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sunday
7.01,Asylum of the Daleks,7,11,0,0,1,0,1,0,0,Marcus Wilson,Nick Hurran,Steven Moffat,Murray Gold,2012-09-01,0,0,1,0,0,0,8.7,8.33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.02,Dinosaurs on a Spaceship,7,11,0,0,1,0,0,1,0,Marcus Wilson,Saul Metzstein,Chris Chibnall,Murray Gold,2012-09-08,0,0,1,0,0,0,7.5,7.57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.03,A Town Called Mercy,7,11,0,1,0,1,0,0,0,Marcus Wilson,Saul Metzstein,Toby Whithouse,Murray Gold,2012-09-15,0,0,1,0,0,0,7.5,8.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.04,The Power of Three,7,11,0,1,0,0,1,0,0,Marcus Wilson,Douglas Mackinnon,Chris Chibnall,Murray Gold,2012-09-22,0,0,1,0,0,0,7.6,7.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.05,The Angels Take Manhattan,7,11,0,1,0,1,1,0,0,Marcus Wilson,Nick Hurran,Steven Moffat,Murray Gold,2012-09-29,0,0,1,0,0,0,9.0,7.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Saturday
7.06,The Snowmen,7,11,1,1,0,1,0,0,0,Marcus Wilson,Saul Metzstein,Steven Moffat,Murray Gold,2012-12-25,0,0,0,0,1,0,8.5,9.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday
7.07,The Bells of Saint John,7,11,0,1,0,0,1,0,0,Denise Paul,Colm McCarthy,Steven Moffat,Murray Gold,2013-03-30,0,0,1,0,0,0,8.0,8.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.08,The Rings of Akhaten,7,11,0,0,1,0,1,0,0,Denise Paul,Farren Blackburn,Neil Cross,Murray Gold,2013-04-06,0,0,1,0,0,0,7.4,7.45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.09,Cold War,7,11,0,1,0,1,0,0,0,Marcus Wilson,Douglas Mackinnon,Mark Gatiss,Murray Gold,2013-04-13,0,0,1,0,0,0,7.3,7.37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.1,Hide,7,11,0,1,0,1,0,0,0,Marcus Wilson,Jamie Payne,Neil Cross,Murray Gold,2013-04-20,0,0,1,0,0,0,7.8,6.61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.11,Journey to the Centre of the TARDIS,7,11,0,0,1,0,0,0,1,Marcus Wilson,Mat King,Steve Thompson,Murray Gold,2013-04-27,0,0,1,0,0,0,7.5,6.52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.12,The Crimson Horror,7,11,0,1,0,1,0,0,0,Marcus Wilson,Saul Metzstein,Mark Gatiss,Murray Gold,2013-05-04,0,0,1,0,0,0,7.4,6.47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.13,Nightmare in Silver,7,11,0,0,1,0,0,1,0,Denise Paul,Stephen Woolfenden,Neil Gaiman,Murray Gold,2013-05-11,0,0,1,0,0,0,7.4,6.64,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
7.14,The Name of the Doctor,7,11,0,0,1,0,0,1,0,Denise Paul,Saul Metzstein,Steven Moffat,Murray Gold,2013-05-18,0,0,1,0,0,0,9.1,7.45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Saturday
8.01,Deep Breath,8,12,0,1,0,1,0,0,0,Nikki Wilson,Ben Wheatley,Steven Moffat,Murray Gold,2014-08-23,0,0,1,0,0,0,8.0,9.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.02,Into the Dalek,8,12,0,1,0,0,1,0,0,Nikki Wilson,Ben Wheatley,Steven Moffat,Murray Gold,2014-08-30,0,0,1,0,0,0,7.8,7.29,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.03,Robot of Sherwood,8,12,0,1,0,1,0,0,0,Nikki Wilson,Paul Murphy,Mark Gatiss,Murray Gold,2014-09-06,0,0,1,0,0,0,7.1,7.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.04,Listen,8,12,0,1,0,1,1,0,0,Peter Bennett,Douglas Mackinnon,Steven Moffat,Murray Gold,2014-09-13,0,0,1,0,0,0,8.9,7.01,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Saturday
8.05,Time Heist,8,12,0,0,1,0,0,1,0,Peter Bennett,Douglas Mackinnon,Steven Moffat,Murray Gold,2014-09-20,0,0,1,0,0,0,8.0,6.99,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.06,The Caretaker,8,12,0,1,0,0,1,0,0,Nikki Wilson,Paul Murphy,Steven Moffat,Murray Gold,2014-09-27,0,0,1,0,0,0,7.4,6.82,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.07,Kill the Moon,8,12,0,0,1,0,0,1,0,Peter Bennett,Paul Wilmshurst,Peter Harness,Murray Gold,2014-10-04,0,0,1,0,0,0,7.0,6.91,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.08,Mummy on the Orient Express,8,12,0,0,1,0,0,1,0,Peter Bennett,Paul Wilmshurst,Jamie Mathieson,Murray Gold,2014-10-11,0,0,1,0,0,0,8.5,7.11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.09,Flatline,8,12,0,1,0,0,1,0,0,Nikki Wilson,Douglas Mackinnon,Jamie Mathieson,Murray Gold,2014-10-18,0,0,1,0,0,0,8.5,6.71,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.1,In the Forest of the Night,8,12,0,1,0,0,1,0,0,Paul Frift,Sheree Folkson,Frank Cottrell-Boyce,Murray Gold,2014-10-25,0,0,1,0,0,0,6.1,6.92,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.11,Dark Water,8,12,0,1,0,0,1,0,0,Peter Bennett,Rachel Talalay,Steven Moffat,Murray Gold,2014-11-01,0,0,1,0,0,0,8.7,7.34,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
8.12,Death in Heaven,8,12,0,1,0,0,1,0,0,Peter Bennett,Rachel Talalay,Steven Moffat,Murray Gold,2014-11-08,0,0,1,0,0,0,7.9,7.6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.01,The Magician's Apprentice,9,12,0,1,1,1,1,0,0,Peter Bennett,Hettie MacDonald,Steven Moffat,Murray Gold,2015-09-19,0,0,1,0,0,0,8.5,6.54,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.02,The Witch's Familiar,9,12,0,0,1,1,0,0,0,Peter Bennett,Hettie MacDonald,Steven Moffat,Murray Gold,2015-09-26,0,0,1,0,0,0,8.5,5.71,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.03,Under the Lake,9,12,0,1,0,0,0,1,0,Derek Ritchie,Daniel O'Hara,Toby Whithouse,Murray Gold,2015-10-03,0,0,1,0,0,0,8.3,5.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.04,Before The Flood,9,12,0,1,0,1,0,1,0,Derek Ritchie,Daniel O'Hara,Toby Whithouse,Murray Gold,2015-10-10,0,0,1,0,0,0,8.1,6.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.05,The Girl Who Died,9,12,0,1,0,1,0,0,0,Derek Ritchie,Ed Bazalgette,Steven Moffat,Murray Gold,2015-10-17,0,0,1,0,0,0,7.7,6.56,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.06,The Woman Who Lived,9,12,0,1,0,1,0,0,0,Derek Ritchie,Ed Bazalgette,Catherine Tregenna,Murray Gold,2015-10-24,0,0,1,0,0,0,7.6,6.11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.07,The Zygon Invasion,9,12,0,1,0,0,1,0,0,Peter Bennett,Daniel Nettheim,Peter Harness,Murray Gold,2015-10-31,0,0,1,0,0,0,7.9,5.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Saturday
9.08,The Zygon Inversion,9,12,0,1,0,0,1,0,0,Peter Bennett,Daniel Nettheim,Steven Moffat,Murray Gold,2015-11-07,0,0,1,0,0,0,8.6,6.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saturday
9.09,Sleep No More,9,12,0,0,1,0,0,1,0,Nikki Wilson,Justin Molotnikov,Mark Gatiss,Murray Gold,2015-11-14,0,0,1,0,0,0,6.0,5.61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.1,Face The Raven,9,12,0,1,0,0,1,0,0,Nikki Wilson,Justin Molotnikov,Sarah Dollard,Murray Gold,2015-11-21,0,0,1,0,0,0,8.6,6.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.11,Heaven Sent,9,12,0,0,1,0,0,0,1,Peter Bennett,Rachel Talalay,Steven Moffat,Murray Gold,2015-11-28,0,0,1,0,0,0,9.6,6.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.12,Hell Bent,9,12,0,0,1,0,0,1,0,Peter Bennett,Rachel Talalay,Steven Moffat,Murray Gold,2015-12-05,0,0,1,0,0,0,8.7,6.17,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
9.13,The Husbands of River Song,9,12,1,0,1,0,0,1,0,Nikki Wilson,Douglas Mackinnon,Steven Moffat,Murray Gold,2015-12-25,1,0,0,0,0,0,8.6,7.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday
10.0,The Return of Doctor Mysterio,10,12,1,1,0,0,1,0,0,Peter Bennett,Ed Bazalgette,Steven Moffat,Murray Gold,2016-12-25,0,0,0,1,0,0,7.5,7.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday
10.01,The Pilot,10,12,0,1,0,0,1,0,0,Peter Bennett,Lawrence Gough,Steven Moffat,Murray Gold,2017-04-15,0,0,1,0,0,0,7.9,6.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.02,Smile,10,12,0,0,1,0,0,1,0,Peter Bennett,Lawrence Gough,Frank Cottrell-Boyce,Murray Gold,2017-04-22,0,0,1,0,0,0,7.2,5.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.03,Thin Ice,10,12,0,1,0,1,0,0,0,Nikki Wilson,Bill Anderson,Sarah Dollard,Murray Gold,2017-04-29,0,0,1,0,0,0,7.3,5.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.04,Knock Knock,10,12,0,1,0,0,1,0,0,Nikki Wilson,Bill Anderson,Mike Bartlett,Murray Gold,2017-05-06,0,0,1,0,0,0,7.5,5.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.05,Oxygen,10,12,0,0,1,0,0,1,0,Nikki Wilson,Charles Palmer,Jamie Mathieson,Murray Gold,2017-05-13,0,0,1,0,0,0,8.1,5.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.06,Extremis,10,12,0,1,1,0,1,0,0,Peter Bennett,Daniel Nettheim,Steven Moffat,Murray Gold,2017-05-20,0,0,1,0,0,0,8.5,5.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.07,The Pyramid at the End of the World,10,12,0,1,0,0,1,0,0,Peter Bennett,Daniel Nettheim,Steven Moffat,Murray Gold,2017-05-27,0,0,1,0,0,0,7.7,5.79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.08,The Lie of the Land,10,12,0,1,0,0,1,0,0,Nikki Wilson,Wayne Yip,Toby Whithouse,Murray Gold,2017-06-03,0,0,1,0,0,0,7.2,4.82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.09,Empress of Mars,10,12,0,0,1,1,0,0,0,Nikki Wilson,Wayne Yip,Mark Gatiss,Murray Gold,2017-06-10,0,0,1,0,0,0,7.1,5.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.1,The Eaters of Light,10,12,0,1,0,1,0,0,0,Nicola Wilson,Charles Palmer,Rona Munro,Murray Gold,2017-06-17,0,0,1,0,0,0,7.0,4.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday
10.11,World Enough and Time,10,12,0,0,1,0,0,1,0,Peter Bennett,Rachel Talalay,Steven Moffat,Murray Gold,2017-06-24,0,0,1,0,0,0,9.2,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saturday
10.12,The Doctor Falls,10,12,0,0,1,0,0,1,0,Peter Bennett,Rachel Talalay,Steven Moffat,Murray Gold,2017-07-01,0,0,1,0,0,0,9.0,5.3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saturday
11.01,The Woman Who Fell to Earth,11,13,0,1,0,0,1,0,0,Alex Mercer,Jamie Childs,Chris Chibnall,Segun Akinola,2018-10-07,0,0,0,1,0,0,7.1,10.96,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.02,The Ghost Monument,11,13,0,0,1,0,1,0,0,Nicola Wilson,Mark Tonderai,Chris Chibnall,Segun Akinola,2018-10-14,0,0,0,1,0,0,6.2,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.03,Rosa,11,13,0,1,0,1,0,0,0,Alex Mercer,Mark Tonderai,Chris Chibnall,Segun Akinola,2018-10-21,0,0,0,1,0,0,7.1,8.41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.04,Arachnids in the UK,11,13,0,1,0,0,1,0,0,Alex Mercer,Sallie Aprahamian,Chris Chibnall,Segun Akinola,2018-10-28,0,0,0,1,0,0,5.3,8.22,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.05,The Tsuranga Conundrum,11,13,0,0,1,0,0,1,0,Alex Mercer,Jennifer Perrott,Chris Chibnall,Segun Akinola,2018-11-04,0,0,0,1,0,0,5.2,7.76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.06,Demons of the Punjab,11,13,0,1,0,1,0,0,0,Alex Mercer,Jamie Childs,Vinay Patel,Segun Akinola,2018-11-11,0,0,0,1,0,0,6.6,7.48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.07,Kerblam!,11,13,0,0,1,0,0,1,0,Alex Mercer,Jennifer Perrott,Pete McTighe,Segun Akinola,2018-11-18,0,0,0,1,0,0,6.4,7.46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.08,The Witchfinders,11,13,0,1,0,1,0,0,0,Alex Mercer,Sallie Aprahamian,Joy Wilkinson,Segun Akinola,2018-11-25,0,0,0,1,0,0,5.9,7.21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.09,It Takes You Away,11,13,0,1,0,0,1,0,0,Alex Mercer,Jamie Childs,Ed Hime,Segun Akinola,2018-12-02,0,0,0,1,0,0,6.4,6.42,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.1,The Battle of Ranskoor Av Kolos,11,13,0,0,1,0,0,1,0,Alex Mercer,Jamie Childs,Chris Chibnall,Segun Akinola,2018-12-09,0,0,0,1,0,0,5.5,6.65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
11.11,Resolution,11,13,1,1,0,0,1,0,0,Alex Mercer,Wayne Che Yip,Chris Chibnall,Segun Akinola,2019-01-01,0,0,0,0,1,0,6.0,7.13,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Tuesday
12.01,Spyfall Part 1,12,13,0,1,0,1,1,0,0,Alex Mercer,Jamie Magnus Stone,Chris Chibnall,Segun Akinola,2020-01-01,0,0,0,0,0,1,6.5,6.48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Wednesday
12.02,Spyfall Part 2,12,13,0,1,0,1,1,0,0,Alex Mercer,Lee Haven Jones,Chris Chibnall,Segun Akinola,2020-01-05,0,0,0,1,0,0,6.4,6.48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Sunday
